job_title,job_location,job_department,job_url,first_seen,base_salary,job_type,job_level,job_apply_end_date,last_seen,is_active,company,company_url,job_board,job_board_url
Customer Relationship Manager (Semarang),Semarang,Business Dev And Sales,https://dealls.com/role/customer-relationship-manager-semarang,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-31T08:10:54.932Z,True,Mondooli,N/A,Dealls,https://dealls.com/
Social Media Admin,Tangerang Selatan,Marketing And Social Media,https://dealls.com/role/social-media-admin-3,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-06T10:49:05.119Z,True,Redwoods Digital,N/A,Dealls,https://dealls.com/
Finance & Accounting,Jakarta Selatan,Finance And Accounting,https://dealls.com/role/finance-and-accounting-11,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-30T02:35:55.831Z,True,PT Enterpro,N/A,Dealls,https://dealls.com/
Accounting Intern,Jakarta Pusat,Finance And Accounting,https://dealls.com/role/accounting-intern,22/08/2024 07:11:18,N/A,internship,N/A,,2024-08-09T03:57:43.134Z,True,Triputra Visi Energi (TRIVE),N/A,Dealls,https://dealls.com/
Backend Developer,Pekanbaru,It And Engineering,https://dealls.com/role/backend-developer-30,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-08T08:44:49.540Z,True,Assist.id,N/A,Dealls,https://dealls.com/
Customer Relationship Management Officer,Bandung,N/A,https://dealls.com/role/customer-relationship-management-officer,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-08-23T07:55:53.573Z,True,Torch.id,N/A,Dealls,https://dealls.com/
Dispatch Admin (Scheduling),Tangerang,Admin And Ops,https://dealls.com/role/dispatcher-admin-scheduling,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-30T13:48:10.033Z,True,BRIK,N/A,Dealls,https://dealls.com/
Finance Officer,Jakarta,Finance And Accounting,https://dealls.com/role/finance-officer-4,22/08/2024 07:11:18,5000000,fullTime,N/A,,2023-12-06T06:51:28.404Z,True,BRIK,N/A,Dealls,https://dealls.com/
Batching Plant Operation Manager,Tangerang,It And Engineering,https://dealls.com/role/batching-plant-operation-manager,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-02-02T04:41:11.263Z,True,BRIK,N/A,Dealls,https://dealls.com/
Project Specialist (Batching Plant Construction),Tangerang Selatan,Business Dev And Sales,https://dealls.com/role/project-specialist-plant-construction,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-12T09:07:42.389Z,True,BRIK,N/A,Dealls,https://dealls.com/
Operator Colour Matching,Bekasi Regency,Admin And Ops,https://dealls.com/role/operator-colour-matching,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-02T08:50:27.221Z,True,BRIK,N/A,Dealls,https://dealls.com/
Accounting Specialist,Tangerang,Finance And Accounting,https://dealls.com/role/accounting-specialist-5,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-01T01:54:28.300Z,True,BRIK,N/A,Dealls,https://dealls.com/
Accounting Executive,Tangerang,Finance And Accounting,https://dealls.com/role/accounting-executive-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-29T08:06:15.343Z,True,BRIK,N/A,Dealls,https://dealls.com/
Tax Specialist,Tangerang,Finance And Accounting,https://dealls.com/role/tax-specialist-4,22/08/2024 07:11:18,N/A,contract,N/A,,2024-03-20T07:41:19.181Z,True,BRIK,N/A,Dealls,https://dealls.com/
Executive Assistant,Tangerang,Admin And Ops,https://dealls.com/role/executive-assistant-5,22/08/2024 07:11:18,6500000,fullTime,N/A,,2024-04-23T06:51:54.925Z,True,BRIK,N/A,Dealls,https://dealls.com/
Treasury Analyst,Tangerang,Finance And Accounting,https://dealls.com/role/treasury-analyst-1,22/08/2024 07:11:18,7000000,fullTime,N/A,,2024-05-20T15:55:57.701Z,True,BRIK,N/A,Dealls,https://dealls.com/
Color Matching Staff,Tangerang,Health And Science,https://dealls.com/role/color-matching-staff,22/08/2024 07:11:18,N/A,contract,N/A,,2024-02-05T10:29:16.433Z,True,BRIK,N/A,Dealls,https://dealls.com/
Sales Supervisor - Bogor Cileungsi,Bogor,Business Dev And Sales,https://dealls.com/role/sales-supervisor-bogor-cileungsi,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-17T04:00:12.489Z,True,BRIK,N/A,Dealls,https://dealls.com/
Area Sales Supervisor - Bali,Bali,Business Dev And Sales,https://dealls.com/role/area-sales-supervisor-bali,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-02-27T08:01:16.232Z,True,BRIK,N/A,Dealls,https://dealls.com/
Sales Manager (Cat) - Jabodetabek dan Jawa Barat,Bandung,Business Dev And Sales,https://dealls.com/role/sales-manager-cat-jabodetabek-dan,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-29T02:21:53.136Z,True,BRIK,N/A,Dealls,https://dealls.com/
Talent Acquisition,Tangerang,Recruiting And People,https://dealls.com/role/talent-acquisition-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-30T12:04:37.409Z,True,BRIK,N/A,Dealls,https://dealls.com/
Logistic Manager - Paint,Tangerang,Admin And Ops,https://dealls.com/role/logistic-manager,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-18T02:01:46.173Z,True,BRIK,N/A,Dealls,https://dealls.com/
Finance AR Admin,Banten,N/A,https://dealls.com/role/admin-penerimaan-pembayaran-ar,22/08/2024 07:11:18,N/A,contract,N/A,,2024-01-31T04:19:53.991Z,True,BRIK,N/A,Dealls,https://dealls.com/
Customer Relationship Manager (Semarang),Semarang,Business Dev And Sales,https://dealls.com/role/customer-relationship-manager-semarang,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-31T08:10:54.932Z,True,Mondooli,N/A,Dealls,https://dealls.com/
Junior QA Engineer,Jakarta Selatan,It And Engineering,https://dealls.com/role/junior-qa-engineer,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-01-30T04:17:00.228Z,True,JULO,N/A,Dealls,https://dealls.com/
Junior Developer,Remote,It And Engineering,https://dealls.com/role/junior-developer,22/08/2024 07:11:18,N/A,contract,N/A,,2023-03-08T05:50:17.426Z,True,PT Kreatifitas Sinergisme Teknoindo (KST),N/A,Dealls,https://dealls.com/
Customer Service,Tangerang,Admin And Ops,https://dealls.com/role/customer-service-11,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-26T03:43:32.496Z,True,BPR Prima Kredit Mandiri,N/A,Dealls,https://dealls.com/
Senior Data Analyst,Jakarta Selatan,Data And Product Management,https://dealls.com/role/senior-data-analyst-3,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-18T09:37:20.766Z,True,JULO,N/A,Dealls,https://dealls.com/
Admin Business Reporting,Tangerang,Admin And Ops,https://dealls.com/role/business-management-reporting,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-26T07:03:27.285Z,True,BPR Prima Kredit Mandiri,N/A,Dealls,https://dealls.com/
Data Analyst,Bandung Regency,Data And Product Management,https://dealls.com/role/data-analyst-41,22/08/2024 07:11:18,4000000,fullTime,N/A,,2024-08-02T03:30:21.043Z,True,Orderfaz,N/A,Dealls,https://dealls.com/
Store Leader,Jakarta Pusat,N/A,https://dealls.com/role/store-leader-2,22/08/2024 07:11:18,4800000,fullTime,N/A,,2024-08-13T04:37:54.640Z,True,Warna Modern Indonesia,N/A,Dealls,https://dealls.com/
Social Media Specialist,Jakarta Selatan,Marketing And Social Media,https://dealls.com/role/social-media-specialist-49,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-07T07:12:01.754Z,True,MAIKA COLLECTIVE STUDIO,N/A,Dealls,https://dealls.com/
Data Analyst,Depok,Data And Product Management,https://dealls.com/role/data-analyst-40,22/08/2024 07:11:18,N/A,contract,N/A,,2024-07-24T00:02:40.224Z,True,Badr Interactive,N/A,Dealls,https://dealls.com/
Customer Acquisition,Tangerang,Admin And Ops,https://dealls.com/role/customer-acquisition,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-15T04:19:55.959Z,True,mGanik Group - PT Mganik Grup Mitra Indonesia,N/A,Dealls,https://dealls.com/
Senior Telemarketing,Depok,Business Dev And Sales,https://dealls.com/role/senior-telemarketing,22/08/2024 07:11:18,5000000,fullTime,N/A,,2024-06-28T04:14:26.739Z,True,PT. Ranajaya Mulia Sentosa,N/A,Dealls,https://dealls.com/
Digital Marketing Staff,Jakarta Pusat,Marketing And Social Media,https://dealls.com/role/digital-marketing-staff-1,22/08/2024 07:11:18,5000000,fullTime,N/A,,2024-08-07T07:43:19.946Z,True,DIPA Healthcare,N/A,Dealls,https://dealls.com/
Operations Manager,Jakarta Utara,Admin And Ops,https://dealls.com/role/operations-manager-5,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-11T06:18:38.552Z,True,Wilopo Cargo,N/A,Dealls,https://dealls.com/
Admin Production,Jakarta Utara,Admin And Ops,https://dealls.com/role/admin-production,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-14T00:13:42.430Z,True,Wilopo Cargo,N/A,Dealls,https://dealls.com/
Sr Business Development,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/sr-business-development-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-20T09:00:09.362Z,True,Akar Inti Data,N/A,Dealls,https://dealls.com/
Senior Data Scientist,Jakarta Selatan,Data And Product Management,https://dealls.com/role/senior-data-scientist-1,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-09T03:30:14.370Z,True,Akar Inti Data,N/A,Dealls,https://dealls.com/
Social Media Specialist for EONA,Surabaya,Marketing And Social Media,https://dealls.com/role/social-media-and-kol-specialist-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-02-05T09:12:40.065Z,True,BrandPartner - Strategic Growth Consultant,N/A,Dealls,https://dealls.com/
Graphic Designer Intern,Semarang,Design And Creative,https://dealls.com/role/graphic-designer-intern,22/08/2024 07:11:18,N/A,internship,N/A,,2023-03-08T13:35:06.210Z,True,Workbite,N/A,Dealls,https://dealls.com/
Purchasing,Jakarta Barat,Admin And Ops,https://dealls.com/role/purchasing-4,22/08/2024 07:11:18,3000000,fullTime,N/A,,2024-08-12T04:20:38.502Z,True,Ginchoux,N/A,Dealls,https://dealls.com/
Event Planner,Jakarta Barat,N/A,https://dealls.com/role/jr-event-planner,22/08/2024 07:11:18,N/A,contract,N/A,,2024-08-07T22:57:25.984Z,True,United Creative,N/A,Dealls,https://dealls.com/
Procurement Specialist,Jakarta Barat,Admin And Ops,https://dealls.com/role/procurement-specialist-1,22/08/2024 07:11:18,N/A,contract,N/A,,2024-06-05T03:35:25.533Z,True,United Creative,N/A,Dealls,https://dealls.com/
GIS Analyst,Bali,It And Engineering,https://dealls.com/role/gis-analyst,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-04T02:01:42.949Z,True,Chronicle,N/A,Dealls,https://dealls.com/
Digital Marketing (SPV/Manager),Tangerang,N/A,https://dealls.com/role/digital-marketing-19,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-19T10:25:59.337Z,True,PT Anugrah Inti Makmur Indonesia,N/A,Dealls,https://dealls.com/
Video Editor,Tangerang,Design And Creative,https://dealls.com/role/video-editor-5,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-19T10:18:40.070Z,True,PT Anugrah Inti Makmur Indonesia,N/A,Dealls,https://dealls.com/
Content Creator (SPV/Manager),Tangerang,Marketing And Social Media,https://dealls.com/role/content-creator-spvmanager,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-19T10:35:37.146Z,True,PT Anugrah Inti Makmur Indonesia,N/A,Dealls,https://dealls.com/
Tiktok Creator,Tangerang,Marketing And Social Media,https://dealls.com/role/tiktok-creator,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-06-19T10:32:05.384Z,True,PT Anugrah Inti Makmur Indonesia,N/A,Dealls,https://dealls.com/
Admin KOL,Tangerang,Marketing And Social Media,https://dealls.com/role/admin-kol,22/08/2024 07:11:18,5000000,fullTime,N/A,,2024-08-08T04:45:09.322Z,True,PT Anugrah Inti Makmur Indonesia,N/A,Dealls,https://dealls.com/
Telemarketing,Surabaya,Business Dev And Sales,https://dealls.com/role/telemarketing-6,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-28T04:01:19.261Z,True,Valbury Asia Group,N/A,Dealls,https://dealls.com/
Staff Online Recruitment,Surabaya,Recruiting And People,https://dealls.com/role/staff-online-recruitment,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-17T08:55:10.087Z,True,Valbury Asia Group,N/A,Dealls,https://dealls.com/
Financial Consultant,Medan,Finance And Accounting,https://dealls.com/role/financial-consultant-3,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-03-01T08:26:47.306Z,True,Valbury Asia Group,N/A,Dealls,https://dealls.com/
Internship Program,Surabaya,Admin And Ops,https://dealls.com/role/intership-program,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-02-22T08:00:31.626Z,True,Valbury Asia Group,N/A,Dealls,https://dealls.com/
Client Relationship Officer,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/client-relationship-officer-1,22/08/2024 07:11:18,2500000,fullTime,N/A,,2024-06-24T09:22:58.659Z,True,Valbury Asia Group,N/A,Dealls,https://dealls.com/
Business Development Risk (Mandarin),Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/business-development-risk,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-19T03:59:30.561Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Business Development Assistant,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/business-development-assistant-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-25T02:39:13.391Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Compliance Specialist,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/compliance-specialist,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-30T10:13:54.588Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Telemarketing Supervisor,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/telemarketing-supervisor-1,22/08/2024 07:11:18,N/A,contract,N/A,,2024-07-24T09:38:32.450Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Legal Specialist,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/legal-specialist,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-16T02:24:52.164Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Anti-fraud Investigator,Jakarta Selatan,Finance And Accounting,https://dealls.com/role/anti-fraud-investigator,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-05T03:59:51.447Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Call Center Business Operations,Jakarta Selatan,N/A,https://dealls.com/role/business-operations-2,22/08/2024 07:11:18,N/A,contract,N/A,,2024-07-24T09:36:42.106Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Customer Service Team Leader,Jakarta Selatan,Admin And Ops,https://dealls.com/role/customer-service-team-leader-1,22/08/2024 07:11:18,N/A,contract,N/A,,2024-08-09T11:39:27.289Z,True,PT Indonesia Fintopia Technology (Easycash),N/A,Dealls,https://dealls.com/
Senior Machine Learning,Jakarta,It And Engineering,https://dealls.com/role/senior-machine-learning,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-08-30T08:49:45.248Z,True,JULO,N/A,Dealls,https://dealls.com/
iOS Developer,Jakarta Pusat,It And Engineering,https://dealls.com/role/ios-developer,22/08/2024 07:11:18,6000000,"fullTime,contract",N/A,,2023-03-08T05:48:20.004Z,True, Ezeelink Indonesia,N/A,Dealls,https://dealls.com/
Interior Designer,Jakarta Selatan,Design And Creative,https://dealls.com/role/interior-designer,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-03-08T08:18:48.207Z,True,Arkadia Works,N/A,Dealls,https://dealls.com/
Account Executive,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/account-executive-55,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-08-12T09:22:44.851Z,True,IDEOWORKS.ID,N/A,Dealls,https://dealls.com/
Digital Marketing Supervisor,Tangerang,Marketing And Social Media,https://dealls.com/role/digital-marketing-supervisor-4,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-23T02:21:03.761Z,True,Sharkmind,N/A,Dealls,https://dealls.com/
Head of Teaching Academy,Yogyakarta,N/A,https://dealls.com/role/head-of-teaching-academy,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-03-08T10:56:36.835Z,True,PT Lister Teknologi Edukasi,N/A,Dealls,https://dealls.com/
Business Development Manager,Denpasar,Business Dev And Sales,https://dealls.com/role/business-development-manager-18,22/08/2024 07:11:18,6000000,fullTime,N/A,,2024-08-12T06:48:15.340Z,True,s.p. Digital,N/A,Dealls,https://dealls.com/
IT Quality Assurance Automation,Tangerang,It And Engineering,https://dealls.com/role/it-quality-assurance-automation,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-03-08T12:53:55.890Z,True,Crewdible,N/A,Dealls,https://dealls.com/
Merchandise Manager,Pasuruan Regency,Business Dev And Sales,https://dealls.com/role/merchandise-manager,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-03-07T09:08:18.346Z,True,PT. Dream Dare Discover (ZUMA Sandals),N/A,Dealls,https://dealls.com/
Project Manager,Jakarta Pusat,Admin And Ops,https://dealls.com/role/project-manager-20,22/08/2024 07:11:18,N/A,contract,N/A,,2024-01-31T12:29:56.702Z,True,Natuno,N/A,Dealls,https://dealls.com/
.Net Developer,Jakarta Selatan,It And Engineering,https://dealls.com/role/net-developer-5,22/08/2024 07:11:18,6000000,fullTime,N/A,,2023-09-25T08:01:12.231Z,True,ITOMMEY Group,N/A,Dealls,https://dealls.com/
.Net Developer,Remote,It And Engineering,https://dealls.com/role/net-developer-1,22/08/2024 07:11:18,5000000,fullTime,N/A,,2023-03-08T13:58:02.143Z,True,Simpul Technologies,N/A,Dealls,https://dealls.com/
DevOps Engineer,Tangerang,It And Engineering,https://dealls.com/role/devops-engineer-39,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-30T01:00:21.227Z,True,GUE Ecosystem,N/A,Dealls,https://dealls.com/
B2B Sales Intern,Jakarta Pusat,Business Dev And Sales,https://dealls.com/role/b2b-sales-intern-1,22/08/2024 07:11:18,N/A,internship,N/A,,2024-01-17T17:43:47.118Z,True,Natuno,N/A,Dealls,https://dealls.com/
Content Creator (Brand Evolene),Tangerang,Marketing And Social Media,https://dealls.com/role/content-creator-brand-evolene-2,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-23T02:04:39.230Z,True,Sharkmind,N/A,Dealls,https://dealls.com/
Senior Social Media Specialist (Brand Evolene),Tangerang,Marketing And Social Media,https://dealls.com/role/senior-social-media-specialist-brand,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-07-23T01:54:55.487Z,True,Sharkmind,N/A,Dealls,https://dealls.com/
FINANCE ACCOUNTING STAFF,Tangerang,Finance And Accounting,https://dealls.com/role/finance-accounting-staff-6,22/08/2024 07:11:18,4500000,fullTime,N/A,,2024-07-26T02:18:43.350Z,True,THE K GROUP,N/A,Dealls,https://dealls.com/
Sr Data Scientist,Jakarta,Data And Product Management,https://dealls.com/role/sr-data-scientist,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-08-30T08:44:48.551Z,True,JULO,N/A,Dealls,https://dealls.com/
Partnership Project Manager,Jakarta Selatan,Business Dev And Sales,https://dealls.com/role/partnership-project-manager,22/08/2024 07:11:18,N/A,fullTime,N/A,,2023-05-17T04:23:40.597Z,True,JULO,N/A,Dealls,https://dealls.com/
Accounting,Tangerang,Finance And Accounting,https://dealls.com/role/accounting-13,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-30T08:16:44.304Z,True,BPR Prima Kredit Mandiri,N/A,Dealls,https://dealls.com/
Freelance Admin Marketplace,Bandung,Admin And Ops,https://dealls.com/role/freelance-admin-marketplace,22/08/2024 07:11:18,N/A,freelance,N/A,,2024-06-06T03:29:42.461Z,True,Torch.id,N/A,Dealls,https://dealls.com/
Content Creator Intern,Tangerang,Marketing And Social Media,https://dealls.com/role/content-creator-intern-9,22/08/2024 07:11:18,1500000,internship,N/A,,2024-08-01T05:38:55.121Z,True,Oelek Selera Nusantara,N/A,Dealls,https://dealls.com/
Junior Front End Developer,Jakarta Pusat,It And Engineering,https://dealls.com/role/junior-front-end-developer,22/08/2024 07:11:18,5000000,fullTime,N/A,,2024-08-13T13:01:56.626Z,True,PT Kaleb Makmur Adhigana (Kaleb Furniture),N/A,Dealls,https://dealls.com/
Sr. Affiliate & KOL Management,Bandung,Marketing And Social Media,https://dealls.com/role/sr-affiliate-and-kol-management,22/08/2024 07:11:18,N/A,fullTime,N/A,,2024-05-08T07:41:40.031Z,True,Torch.id,N/A,Dealls,https://dealls.com/
